Area	Perimeter	Solidity	roundness	Compactness
36733	696.714	0.99061514	0.950948916	0.919454897
36736	695.806	0.992248062	0.953510306	0.871413769
36738	690.192	0.99206092	0.969137797	0.908988528
36740	708.732	0.989549666	0.919146911	0.903022185
36741	692.928	0.991606391	0.961578214	0.906425378
36746	701.775	0.989791246	0.937614142	0.886587745
36768	699.477	0.988971973	0.944350019	0.885488793
36775	691.274	0.992872378	0.967079328	0.884155016
36778	686.751	0.99265857	0.979939743	0.935165888
36789	687.353	0.992741109	0.978516565	0.911320054
36791	699.632	0.990096612	0.944522104	0.882389417
36805	699.998	0.990633327	0.943893701	0.915041181
36806	692.839	0.992557036	0.963526877	0.889711523
36813	691.769	0.992264151	0.966693687	0.890914517
36824	689.547	0.991892256	0.973224603	0.916102266
36831	692.49	0.991973929	0.965153438	0.900976724
36839	693.645	0.991014984	0.962150869	0.903654309
36841	689.544	0.99224326	0.97368237	0.908522076
36847	691.017	0.991363539	0.969693612	0.919268955
36851	699.211	0.990671541	0.947202068	0.900528648
36856	693.273	0.992727469	0.963628176	0.902878285
36860	704.322	0.988495267	0.933732954	0.906853623
36863	690.538	0.99198084	0.971461011	0.915066522
36864	698.915	0.991100954	0.948338973	0.87085152
36870	692.977	0.992783672	0.964817918	0.883528883
36872	692.414	0.991635963	0.966439959	0.913434788
36880	694.705	0.990891749	0.960284518	0.904471644
36883	696.855	0.991025607	0.954445779	0.911724135
36888	697.864	0.99147964	0.951816836	0.868806256
36892	697.906	0.99172043	0.951805478	0.888749496
36898	695.299	0.990550336	0.959112345	0.903648845
36906	702.412	0.989490053	0.939989487	0.879870777
36911	690.768	0.990925931	0.972078313	0.944528467
36917	700.833	0.988327577	0.944511346	0.915074591
36919	706.713	0.988566379	0.928909988	0.871130126
36934	697.608	0.992129368	0.953703341	0.888552367
36939	695.361	0.990773275	0.960006867	0.897474898
36952	696.83	0.991148544	0.956299952	0.895497471
36955	708.623	0.987837477	0.924810138	0.896716919
36955	697.491	0.990246255	0.954565765	0.920522021
36957	696.21	0.991867955	0.958133577	0.883916241
36968	693.68	0.993416279	0.965422626	0.878387996
36975	694.805	0.992564158	0.962481026	0.898937892
36975	692.588	0.992910658	0.968652763	0.905338253
36976	692.719	0.992271361	0.968312622	0.893460596
36980	697.756	0.989457912	0.954486107	0.953929424
36982	708.896	0.98466372	0.924773139	0.88767814
36986	693.771	0.990254351	0.965639328	0.932506056
36988	697.873	0.991316467	0.954372508	0.8948939
36993	697.963	0.990070656	0.954255376	0.926067868
36995	694.774	0.991079083	0.963087575	0.885103847
37004	696.689	0.991267077	0.958033354	0.880659632
37008	691.802	0.992490882	0.971721592	0.896074865
37027	698.113	0.991936348	0.95472202	0.88557823
37031	700.842	0.989525158	0.947403672	0.885776434
37039	690.695	0.992364162	0.97565549	0.920116421
37043	710.832	0.989132176	0.921259702	0.882388351
37047	710.523	0.98945035	0.922160738	0.871581247
37049	692.49	0.992020778	0.970866111	0.920488789
37053	735.079	0.987211254	0.861718087	0.893402658
37068	704.024	0.989746876	0.939797076	0.885405179
37074	720.184	0.985696054	0.898239962	0.922448595
37075	699.179	0.99022462	0.953046898	0.930679154
37083	704.984	0.988932743	0.937618578	0.916221393
37090	693.447	0.992348031	0.969259687	0.89641797
37092	706.388	0.989331057	0.934121761	0.911769493
37094	691.978	0.992773793	0.973484312	0.903292479
37109	694.497	0.991715439	0.966826103	0.906227627
37109	694.219	0.993042361	0.967600589	0.872182899
37114	702.71	0.989047302	0.944485641	0.911659791
37117	699.991	0.991664218	0.951914229	0.8712561
37135	696.823	0.992277683	0.961055212	0.895607558
37138	707.772	0.990188237	0.931626043	0.862030634
37152	694.797	0.993209646	0.96711071	0.881644307
37164	710.014	0.98977309	0.926399882	0.863465731
37165	692.541	0.991674894	0.973762446	0.917915316
37170	693.745	0.991596639	0.970515985	0.933772948
37177	692.052	0.99122807	0.9754539	0.9254777
37179	704.496	0.989988018	0.941348652	0.905105284
37187	706.995	0.98999015	0.934906809	0.88420191
37189	700.253	0.990808334	0.953047197	0.894216616
37190	738.964	0.986289018	0.855833889	0.892445489
37191	698.872	0.99067686	0.956868897	0.92642781
37196	700.485	0.990282474	0.952595276	0.933603332
37211	701.519	0.990734578	0.950172221	0.889533554
37212	698.087	0.991394698	0.959563622	0.899882169
37220	697.179	0.992189374	0.962271534	0.884819833
37225	713.798	0.9892636	0.918108307	0.861137253
37227	698.145	0.991266143	0.959790925	0.902160148
37240	695.977	0.992352173	0.966117082	0.889676779
37248	705.116	0.989033748	0.941437912	0.937586805
37248	703.557	0.989769617	0.945614767	0.874061686
37256	693.806	0.99344035	0.972590418	0.885593935
37264	693.036	0.992621401	0.974962127	0.908558258
37265	700.187	0.991037711	0.955174904	0.935118396
37268	714.729	0.989407173	0.916775805	0.871120149
37301	711.888	0.988603536	0.924926014	0.950072544
37301	699.032	0.992602251	0.959259756	0.866216202
37308	698.873	0.992049353	0.959876385	0.907753865
37311	694.501	0.992577813	0.972077749	0.904854826
37315	701.999	0.98886975	0.951525262	0.915630176
37322	695.359	0.991815041	0.969966226	0.904665794
37348	702.527	0.990269124	0.950935749	0.898276377
37348	701.625	0.990925975	0.953382342	0.909403357
37350	699.848	0.992374525	0.958281311	0.91560436
37352	703.246	0.987860675	0.949093903	0.90136771
37353	701.883	0.989431024	0.952809118	0.918921921
37362	721.309	0.985440734	0.902396242	0.930517655
37362	714.562	0.991218529	0.919517812	0.826521334
37365	700.139	0.991824384	0.957869425	0.881033716
37365	702.379	0.990982628	0.951769567	0.881796917
37366	700.27	0.989985163	0.957536706	0.912768557
37388	707.703	0.989519373	0.93808032	0.936526869
37393	699.759	0.990516808	0.959628611	0.919770657
37393	696.723	0.992725728	0.968010077	0.894094124
37394	704.489	0.988893003	0.946811131	0.908896775
37410	697.345	0.991282228	0.966723308	0.903734773
37420	704.994	0.991074503	0.946112555	0.913393992
37424	695.317	0.993047816	0.97273462	0.914937116
37429	710.889	0.989844762	0.930710256	0.864179974
37430	699.619	0.991733347	0.960962633	0.890094096
37438	698.989	0.992050453	0.962901407	0.914298906
37438	711.096	0.990344682	0.93039214	0.878555107
37445	703.374	0.990660882	0.951110722	0.905120308
37446	698.296	0.991841924	0.96501972	0.904401028
37453	706.241	0.987554384	0.943605844	0.92326373
37454	698.809	0.991764862	0.963809252	0.887822216
37459	699.387	0.991687184	0.962345306	0.89288104
37475	713.238	0.990432645	0.925726207	0.905641785
37479	703.264	0.989440059	0.952272156	0.95385538
37482	705.803	0.989545383	0.945508898	0.893494814
37482	693.294	0.993400652	0.979936055	0.912959353
37483	699.808	0.991797423	0.961803606	0.893609412
37492	701.925	0.991484635	0.956240318	0.899178807
37492	701.454	0.991117691	0.957524908	0.885885416
37493	695.177	0.99298162	0.974920642	0.899624507
37506	700.778	0.991907331	0.959731379	0.882652955
37512	712.467	0.989997625	0.928646822	0.87229572
37512	704.306	0.989501451	0.950292513	0.898446497
37513	706.094	0.988458802	0.945511072	0.938045249
37516	708.078	0.990678391	0.940295135	0.893536164
37533	703.354	0.989846511	0.953400158	0.920879213
37539	701.891	0.991940598	0.957531822	0.912554302
37540	711.089	0.98786874	0.932945365	0.926653607
37548	703.892	0.991209313	0.952323748	0.888602578
37553	702.511	0.991367476	0.956198908	0.905216429
37557	697.113	0.993308649	0.971168069	0.892797293
37564	736.706	0.983762833	0.869747686	0.924874728
37574	712.47	0.988763454	0.93017386	0.862823536
37577	704.505	0.991922498	0.951401451	0.886704226
37580	703.04	0.990668002	0.95544693	0.898350628
37580	698.245	0.991870777	0.968614511	0.901338009
37606	700.716	0.991144378	0.96246055	0.95285947
37606	696.136	0.992688013	0.975166602	0.918031475
37631	744.128	0.980280296	0.854004837	0.879434533
37637	703.354	0.991517163	0.95604193	0.873732265
37642	699.339	0.992459397	0.967179445	0.910511299
37644	695.582	0.991335949	0.977707527	0.916342922
37646	703.337	0.99222477	0.956316772	0.878416226
37652	693.787	0.99301105	0.982982075	0.944659945
37657	704.416	0.991156266	0.953667886	0.868587354
37663	712.345	0.988945489	0.932704375	0.937553015
37669	698.99	0.992935656	0.968839931	0.900183291
37679	707.574	0.990379813	0.945726372	0.903396501
37681	703.836	0.990458417	0.95584909	0.88242469
37682	715.569	0.987551432	0.924784993	0.888341653
37688	710.5	0.989627918	0.938177019	0.918162545
37690	702.993	0.992442794	0.958371743	0.885892852
37693	709.359	0.991086454	0.941322419	0.868428792
37693	701.429	0.992051586	0.962726959	0.88809931
37706	717.777	0.989736725	0.919689549	0.874243077
37720	706.226	0.989948298	0.950373118	0.919816871
37722	699.287	0.991875049	0.96937913	0.92390695
37733	715.114	0.989276913	0.927215406	0.869958651
37735	722.21	0.98925154	0.909132584	0.870605067
37761	698.336	0.990712318	0.973026098	0.926909836
37765	704.943	0.990427485	0.954973561	0.924435168
37771	712.802	0.989935788	0.93417992	0.903768188
37776	700.671	0.993347182	0.966935595	0.890877228
37777	716.007	0.989600251	0.925982531	0.876648453
37784	702.271	0.991549887	0.962738472	0.905496471
37791	713.544	0.990096675	0.932731687	0.89514038
37810	713.014	0.989220868	0.934588487	0.900164483
37810	712.632	0.988419209	0.935590711	0.910033576
37822	699.758	0.991922371	0.97064095	0.932891867
37826	704.225	0.990987687	0.958467531	0.904657421
37833	703.902	0.991093181	0.959524893	0.906872775
37838	702.47	0.992029783	0.963568232	0.906939565
37844	703.919	0.991355373	0.959757517	0.893132492
37848	697.327	0.993255478	0.978092293	0.911019629
37849	713.618	0.989697461	0.933969473	0.871537182
37856	708.716	0.990165307	0.947109324	0.883726349
37861	712.99	0.990451525	0.935912111	0.866041227
37865	707.053	0.990711669	0.951796025	0.903366709
37884	699.809	0.993157688	0.972090379	0.880718261
37884	703.214	0.992429204	0.962699343	0.890922318
37889	707.045	0.990639789	0.952420855	0.914578581
37891	713.155	0.987336165	0.936220331	0.967554362
37904	710.507	0.98947973	0.943535371	0.948002057
37906	699.816	0.992225741	0.972635434	0.907335596
37916	732.54	0.989792988	0.887911519	0.846591495
37918	701.991	0.990828085	0.966923684	0.93585991
37919	701.737	0.992436139	0.967649302	0.902912903
37927	697.748	0.992645519	0.978951452	0.942083231
37928	703.265	0.991944764	0.963677675	0.911259534
37937	700.065	0.992777327	0.972738528	0.90660682
37951	699.222	0.991690402	0.975445298	0.913914587
37957	713.931	0.99112202	0.935813409	0.861567406
37968	709.268	0.991538703	0.948433428	0.871977526
37969	699.361	0.992160757	0.975520057	0.918380308
37970	703.416	0.992913365	0.964330662	0.891992746
37987	701.371	0.991646435	0.970396566	0.899607872
37995	703.86	0.993021797	0.963748561	0.870033252
37996	723.824	0.983664276	0.911342838	0.889749249
37997	706.226	0.991959274	0.957352263	0.890844513
37998	727.603	0.983105224	0.901948292	0.887786356
38001	725.626	0.987269751	0.906941381	0.915594758
38008	715.481	0.990101073	0.933015096	0.861460634
38010	713.114	0.988685135	0.939268609	0.917211896
38016	702.523	0.992273961	0.967955047	0.908900922
38017	707.111	0.990722644	0.955460022	0.893376712
38019	716.827	0.989511218	0.929783518	0.893880085
38025	713.907	0.989512855	0.937552953	0.895157286
38042	723.178	0.987898618	0.914077026	0.902274301
38048	710.956	0.991246353	0.945924011	0.877946321
38058	702.407	0.991997915	0.96934453	0.902995905
38061	701.644	0.991223501	0.971530473	0.91652674
38066	704.695	0.991482822	0.963262663	0.930237392
38067	707.292	0.9926206	0.956227049	0.888170386
38084	715.166	0.990017677	0.935704465	0.883736143
38090	805.266	0.976516433	0.738145729	0.937537162
38091	716.472	0.989094025	0.932467691	0.891460918
38093	737.757	0.980287707	0.879484851	0.943298989
38094	725.104	0.987479586	0.910470418	0.880304207
38095	707.285	0.991721553	0.956949338	0.884224565
38104	704.491	0.992886364	0.964782759	0.879135492
38115	711.327	0.989203498	0.946601527	0.923746809
38116	722.078	0.988588028	0.918647623	0.878558554
38117	699.123	0.992475134	0.979989441	0.923325578
38118	716.011	0.990901529	0.934330618	0.847565523
38118	707.806	0.990669751	0.956117991	0.88440281
38121	704.92	0.991701353	0.964038734	0.931163389
38122	710.41	0.990670721	0.949221155	0.892301743
38125	704.918	0.992683435	0.96414536	0.923206892
38134	717.612	0.989927833	0.930556702	0.889394217
38145	762.943	0.981196625	0.82349942	0.860481887
38148	700.346	0.991990847	0.977363988	0.915702937
38151	715.089	0.985202975	0.937552498	0.917186842
38153	705.654	0.990729681	0.962841811	0.932029147
38159	707.153	0.991580698	0.958914913	0.889820232
38159	701.909	0.99214789	0.973296646	0.905073429
38170	723.21	0.988424787	0.917071461	0.890425938
38171	707.456	0.989655172	0.958394987	0.94233798
38172	712.28	0.991841189	0.94548203	0.86341771
38179	719.145	0.988632244	0.927687025	0.878883034
38183	721.729	0.988531041	0.921152636	0.894261913
38185	713.378	0.987279262	0.942894788	0.966297439
38187	732.35	0.988660194	0.89472183	0.873148369
38190	706.192	0.991767731	0.962307644	0.881414871
38191	703.597	0.993574067	0.969444467	0.884229641
38192	706.381	0.992360858	0.96184313	0.877471593
38194	703.614	0.99249019	0.96947377	0.905916702
38195	719.457	0.989405243	0.927271034	0.906445611
38200	701.769	0.992130483	0.9747312	0.920425411
38210	705.63	0.991720522	0.964345878	0.931726452
38216	710.146	0.991541695	0.952269341	0.911702961
38217	713.032	0.990257301	0.94460103	0.908103424
38218	715.604	0.991002204	0.937847664	0.887660905
38220	709.411	0.991131165	0.954343479	0.870101491
38222	709.963	0.991362988	0.952909903	0.895775802
38222	715.843	0.988619316	0.937319619	0.895946922
38222	701.048	0.993011353	0.977299694	0.914440528
38233	709.54	0.990646214	0.954320984	0.920579148
38240	703.058	0.992782595	0.972177216	0.916810105
38241	709.687	0.991418646	0.954125284	0.929529257
38241	705.456	0.992396325	0.965604412	0.895583184
38273	710.319	0.990630258	0.953225181	0.888279639
38273	704.621	0.992042509	0.968704249	0.909514056
38276	706.425	0.990913092	0.963838543	0.909361321
38284	716.131	0.989404042	0.938085069	0.881500305
38285	709.287	0.991608174	0.956300792	0.891650343
38286	725.536	0.990684676	0.91396997	0.838834544
38290	708.533	0.991172892	0.958462367	0.90137733
38300	709.442	0.990790563	0.956257483	0.905015501
38303	704.69	0.992100083	0.969273719	0.901207485
38307	710.914	0.991972447	0.952475629	0.872230398
38331	702.785	0.992028779	0.975247951	0.929793676
38333	718.19	0.988575407	0.93390772	0.92846388
38338	718.737	0.988041854	0.932608377	0.894089614
38344	719.605	0.989752459	0.930505481	0.884066347
38347	705.936	0.99123714	0.966964651	0.899792726
38348	705.689	0.992494436	0.967666903	0.91310192
38354	715.527	0.991008217	0.941387604	0.871353386
38376	720.955	0.987240173	0.927797618	0.917936932
38377	706.076	0.991704998	0.967337417	0.900985989
38380	784.252	0.983951187	0.784157977	0.857973527
38396	709.443	0.991555406	0.958651666	0.883075071
38407	703.703	0.992711107	0.974633746	0.901673581
38411	704.969	0.992352804	0.97123749	0.910469839
38426	718.102	0.989595673	0.936402943	0.890555113
38426	721.068	0.98817055	0.928715293	0.958702232
38426	709.22	0.992689039	0.960004114	0.905079155
38426	711.412	0.99038635	0.954097306	0.89661184
38438	706.251	0.991922789	0.968394903	0.903275608
38445	705.779	0.991796301	0.969867184	0.940740691
38457	710.385	0.991134249	0.957629908	0.91933345
38463	714.965	0.989325583	0.945547726	0.968443994
38472	734.036	0.986486833	0.897263308	0.881590272
38475	708.856	0.992339833	0.962215732	0.884975413
38487	711.559	0.991039011	0.955217107	0.868091128
38489	707.978	0.992444949	0.964954791	0.906819981
38493	728.181	0.987253142	0.912248038	0.911035228
38495	797.002	0.977700455	0.76154464	0.882191907
38495	714.189	0.990734783	0.948391983	0.887281485
38511	711.884	0.99188688	0.954940243	0.891502964
38511	711.112	0.992628296	0.95701478	0.886967613
38512	710.718	0.990534979	0.958101031	0.899382685
38518	716.158	0.990307237	0.943747681	0.906948434
38533	719.241	0.989497201	0.93603872	0.879598249
38542	723.764	0.98975373	0.924592053	0.869708003
38543	717.555	0.991383302	0.940686668	0.868819108
38548	704.398	0.992047765	0.976282458	0.914695776
38550	714.519	0.990595128	0.948869928	0.928978594
38552	714.493	0.98955312	0.948988218	0.942792331
38554	702.846	0.993250206	0.980751434	0.905744035
38554	709.931	0.992585346	0.961273624	0.876430937
38559	741.248	0.984099842	0.881878099	0.88925302
38559	715.718	0.988388188	0.945914204	0.952586877
38567	707.74	0.991949588	0.967560741	0.903442178
38577	728.126	0.990474479	0.914376881	0.908757982
38579	716.173	0.988216911	0.945202676	0.905525777
38581	709.625	0.99057718	0.962776607	0.947032989
38591	715.273	0.991393927	0.947877541	0.871075755
38594	725.607	0.99024991	0.921142306	0.848534087
38594	708.534	0.991496468	0.966069266	0.900586706
38600	716.517	0.991268618	0.944809325	0.872356483
38602	712.975	0.990328125	0.954269551	0.897714946
38609	710.915	0.992238699	0.959981938	0.891575278
38613	712.049	0.991984586	0.957025803	0.879066787
38618	706.341	0.992418986	0.972681846	0.916804894
38625	724.328	0.987573828	0.925140745	0.918471427
38627	715.538	0.992216799	0.948059159	0.871343436
38628	720.599	0.990106116	0.934813072	0.882089509
38631	710.756	0.990056127	0.960958749	0.939733942
38641	718.184	0.990109411	0.941427261	0.895305347
38642	723.426	0.988210623	0.927857395	0.938032676
38650	705.316	0.992756601	0.976319336	0.900989957
38653	713.967	0.991814636	0.952876887	0.88668037
38669	721.004	0.990167209	0.934754268	0.893520687
